T(K),B(Oe),B(T),Cp(mu J/K)
2.0947825,50000.867,5.0000867,13.489168
2.0955115,50000.867,5.0000867,13.709082
2.0962603,50000.867,5.0000867,14.767249
2.0971052,50000.867,5.0000867,13.364318
2.0978298,50000.867,5.0000867,12.916641
2.0985191,50000.867,5.0000867,11.985555
2.0992133,50000.867,5.0000867,11.839658
2.0999096,50000.867,5.0000867,12.905933
2.1006168,50000.867,5.0000867,14.210754
0.77171386,51997.957,5.1997957,16.015379
0.81270851,51997.957,5.1997957,17.953638
0.84883031,51997.957,5.1997957,20.156657
0.8816118,51997.957,5.1997957,22.023277
0.91388368,51997.957,5.1997957,21.936765
0.9473865,51997.957,5.1997957,19.916546
0.98314832,51997.957,5.1997957,17.255596
1.0219414,51997.957,5.1997957,15.010902
1.0643956,51997.957,5.1997957,13.603097
1.1099274,51997.957,5.1997957,12.941941
1.1565456,51997.957,5.1997957,12.587192
1.2031799,51997.957,5.1997957,12.369506
1.2493291,51997.957,5.1997957,12.226297
1.2946549,51997.957,5.1997957,12.141172
1.3389163,51997.957,5.1997957,12.088744
1.3820506,51997.957,5.1997957,12.055493
1.4239382,51997.957,5.1997957,12.037652
1.4645312,51997.957,5.1997957,12.033071
1.5037698,51997.957,5.1997957,12.033229
1.5416917,51997.957,5.1997957,12.04013
1.5783285,51997.957,5.1997957,12.049464
1.6135918,51997.957,5.1997957,12.067273
1.6475669,51997.957,5.1997957,12.082914
1.6802743,51997.957,5.1997957,12.09555
1.711866,51997.957,5.1997957,12.071194
1.7421733,51997.957,5.1997957,12.08567
1.7713519,51997.957,5.1997957,12.064299
1.7994751,51997.957,5.1997957,12.051784
1.826391,51997.957,5.1997957,12.098685
1.8522398,51997.957,5.1997957,12.153434
1.8769825,51997.957,5.1997957,12.137983
1.9008332,51997.957,5.1997957,12.147166
1.9236919,51997.957,5.1997957,12.107557
1.9455959,51997.957,5.1997957,12.035546
1.9667166,51997.957,5.1997957,12.020392
1.9869026,51997.957,5.1997957,12.068867
2.006249,51997.957,5.1997957,12.090871
2.0247413,51997.957,5.1997957,12.120143
2.0424721,51997.957,5.1997957,12.089114
2.0594134,51997.957,5.1997957,12.06145
2.0755801,51997.957,5.1997957,12.043082
2.091179,51997.957,5.1997957,12.026696
2.1059991,51997.957,5.1997957,12.056291
2.1202509,51997.957,5.1997957,12.052488
2.1338187,51997.957,5.1997957,12.009154
2.1467903,51997.957,5.1997957,11.994479
2.1592596,51997.957,5.1997957,11.983163
2.1711069,51997.957,5.1997957,11.926561
2.1826276,51997.957,5.1997957,11.829797
2.1935063,51997.957,5.1997957,11.797691
2.2039723,51997.957,5.1997957,11.721891
2.2139771,51997.957,5.1997957,11.733787
2.2236061,51997.957,5.1997957,11.630785
2.2327099,51997.957,5.1997957,11.754323
2.2412871,51997.957,5.1997957,11.721404
2.2495885,51997.957,5.1997957,11.756368
2.257422,51997.957,5.1997957,11.768383
2.2648973,51997.957,5.1997957,11.829837
2.271974,51997.957,5.1997957,11.621386
2.2788976,51997.957,5.1997957,11.474379
2.2854649,51997.957,5.1997957,11.433897
2.2916713,51997.957,5.1997957,11.393643
2.2976849,51997.957,5.1997957,11.30737
2.3033281,51997.957,5.1997957,11.542806
2.3086427,51997.957,5.1997957,11.72547
2.3137775,51997.957,5.1997957,11.4153
2.3185753,51997.957,5.1997957,11.477887
2.3232475,51997.957,5.1997957,11.364691
2.3276313,51997.957,5.1997957,11.075744
2.3319131,51997.957,5.1997957,11.070106
2.3359932,51997.957,5.1997957,11.247048
2.3398286,51997.957,5.1997957,10.802372
2.3437153,51997.957,5.1997957,10.523722
2.3472493,51997.957,5.1997957,10.461674
2.3505734,51997.957,5.1997957,10.615229
2.3537575,51997.957,5.1997957,10.783577
2.3567662,51997.957,5.1997957,11.277645
2.3595872,51997.957,5.1997957,11.30211
2.3621237,51997.957,5.1997957,10.944175
2.3647352,51997.957,5.1997957,10.372663
2.3672595,51997.957,5.1997957,10.093794
2.369645,51997.957,5.1997957,9.8411261
2.3719941,51997.957,5.1997957,9.7209546
2.3741328,51997.957,5.1997957,9.8413201
2.3762576,51997.957,5.1997957,10.076139
2.3781819,51997.957,5.1997957,9.8560898
2.3800119,51997.957,5.1997957,9.7455288
2.3818459,51997.957,5.1997957,9.2170741
2.3833884,51997.957,5.1997957,9.5406425
2.3851259,51997.957,5.1997957,8.9389869
2.3865951,51997.957,5.1997957,9.1627063
2.3879687,51997.957,5.1997957,9.450854
2.3894557,51997.957,5.1997957,8.6160868
2.3907447,51997.957,5.1997957,7.7489547
2.3921439,51997.957,5.1997957,8.0677546
2.393168,51997.957,5.1997957,7.868184
2.3944878,51997.957,5.1997957,7.1933861
2.3956311,51997.957,5.1997957,8.0404971
2.3965011,51997.957,5.1997957,8.113615
2.3974823,51997.957,5.1997957,7.275702
2.3984403,51997.957,5.1997957,6.42947
2.3994385,51997.957,5.1997957,6.6630611
2.4000939,51997.957,5.1997957,6.1946499
2.4008239,51997.957,5.1997957,6.7780625
2.4017512,51997.957,5.1997957,6.1056267
2.4023493,51997.957,5.1997957,6.4251102
2.4030142,51997.957,5.1997957,5.0267546
2.4035856,51997.957,5.1997957,4.5435902
2.4041924,51997.957,5.1997957,4.8702506
2.4049628,51997.957,5.1997957,4.0649002
2.4054994,51997.957,5.1997957,2.7632666
2.4060856,51997.957,5.1997957,2.9171675
2.4064958,51997.957,5.1997957,2.7463902
2.4069823,51997.957,5.1997957,2.6585828
2.4075213,51997.957,5.1997957,2.4389034
2.4079175,51997.957,5.1997957,1.1492237
2.4082453,51997.957,5.1997957,0.55912717
2.4087339,51997.957,5.1997957,-0.045588072
2.4091295,51997.957,5.1997957,-0.62884616
2.409517,51997.957,5.1997957,-1.5583292
2.4098391,51997.957,5.1997957,-2.5290925
2.4101276,51997.957,5.1997957,-2.7562572
2.4104864,51997.957,5.1997957,-3.5313811
0.77002792,53997.285,5.3997285,17.647359
0.81121181,53997.285,5.3997285,19.028502
0.85227097,53997.285,5.3997285,18.439377
0.89498805,53997.285,5.3997285,16.411794
0.94059733,53997.285,5.3997285,14.187906
0.98991373,53997.285,5.3997285,12.531811
1.0434464,53997.285,5.3997285,11.682253
1.0993122,53997.285,5.3997285,11.362108
1.1551444,53997.285,5.3997285,11.242419
1.2099387,53997.285,5.3997285,11.219155
1.2632205,53997.285,5.3997285,11.235979
1.3147504,53997.285,5.3997285,11.288759
1.3643864,53997.285,5.3997285,11.355737
1.4121333,53997.285,5.3997285,11.425724
1.4580199,53997.285,5.3997285,11.492545
1.5020686,53997.285,5.3997285,11.558897
1.5442843,53997.285,5.3997285,11.618742
1.5847736,53997.285,5.3997285,11.681397
1.6236439,53997.285,5.3997285,11.731001
1.6608474,53997.285,5.3997285,11.795833
1.6964776,53997.285,5.3997285,11.846444
1.7306202,53997.285,5.3997285,11.887098
1.7633511,53997.285,5.3997285,11.922953
1.7947029,53997.285,5.3997285,11.962188
1.8246902,53997.285,5.3997285,11.976562
1.8534431,53997.285,5.3997285,12.010029
1.8809839,53997.285,5.3997285,12.036616
1.9073883,53997.285,5.3997285,12.037074
1.9326757,53997.285,5.3997285,12.027605
1.956897,53997.285,5.3997285,12.023468
1.9800955,53997.285,5.3997285,12.019306
2.0022789,53997.285,5.3997285,12.051501
2.0235397,53997.285,5.3997285,12.064417
2.0438329,53997.285,5.3997285,12.068705
2.0632429,53997.285,5.3997285,12.05927
2.0818138,53997.285,5.3997285,12.044848
2.099567,53997.285,5.3997285,12.020343
2.1166327,53997.285,5.3997285,11.991059
2.1328893,53997.285,5.3997285,11.966027
2.1483765,53997.285,5.3997285,12.00718
2.1631877,53997.285,5.3997285,12.021283
2.1773717,53997.285,5.3997285,11.998011
2.1908769,53997.285,5.3997285,12.013825
2.2036502,53997.285,5.3997285,12.028037
2.2159729,53997.285,5.3997285,11.923598
2.2278917,53997.285,5.3997285,11.802945
2.2391302,53997.285,5.3997285,11.819026
2.2498254,53997.285,5.3997285,11.779163
2.259986,53997.285,5.3997285,11.874562
2.2699083,53997.285,5.3997285,11.86755
2.2792544,53997.285,5.3997285,11.789305
2.288048,53997.285,5.3997285,11.619821
2.2965267,53997.285,5.3997285,11.628985
2.3046232,53997.285,5.3997285,11.604166
2.3124603,53997.285,5.3997285,11.6957
2.3198741,53997.285,5.3997285,11.426336
2.3268689,53997.285,5.3997285,11.356339
2.3335083,53997.285,5.3997285,11.440172
2.3398993,53997.285,5.3997285,11.507933
2.3460158,53997.285,5.3997285,11.48201
2.3518542,53997.285,5.3997285,11.349232
2.3571941,53997.285,5.3997285,11.266106
2.3624754,53997.285,5.3997285,11.080958
2.3674455,53997.285,5.3997285,11.325792
2.37217,53997.285,5.3997285,11.413616
2.3767327,53997.285,5.3997285,11.09152
2.381003,53997.285,5.3997285,10.75708
2.3852588,53997.285,5.3997285,10.605448
2.3891506,53997.285,5.3997285,10.398166
2.3930814,53997.285,5.3997285,10.28285
2.3967987,53997.285,5.3997285,10.286661
2.4002026,53997.285,5.3997285,10.191475
2.4035513,53997.285,5.3997285,10.054414
2.4066111,53997.285,5.3997285,10.050392
2.4096061,53997.285,5.3997285,10.221206
2.4122755,53997.285,5.3997285,10.367334
2.4148738,53997.285,5.3997285,10.204503
2.4173762,53997.285,5.3997285,10.144339
2.4196676,53997.285,5.3997285,9.8073552
2.4219234,53997.285,5.3997285,9.6361645
2.4241187,53997.285,5.3997285,9.0321578
2.4261732,53997.285,5.3997285,9.3488651
2.4280953,53997.285,5.3997285,9.2829814
2.4300456,53997.285,5.3997285,8.614286
2.4318328,53997.285,5.3997285,8.6020552
2.4334958,53997.285,5.3997285,8.7341829
2.4350512,53997.285,5.3997285,8.1377373
2.4366577,53997.285,5.3997285,8.1093693
2.438257,53997.285,5.3997285,7.5881157
2.4395625,53997.285,5.3997285,7.1360512
2.4409453,53997.285,5.3997285,6.8194754
2.4421844,53997.285,5.3997285,7.3939378
2.4433861,53997.285,5.3997285,7.3089634
2.4445415,53997.285,5.3997285,6.9773437
2.4456059,53997.285,5.3997285,5.7734154
2.4466559,53997.285,5.3997285,5.5751319
2.44753,53997.285,5.3997285,5.4784262
2.4485834,53997.285,5.3997285,5.2314345
2.449508,53997.285,5.3997285,4.8331504
2.4503165,53997.285,5.3997285,4.6498095
2.4509465,53997.285,5.3997285,4.5142896
2.451674,53997.285,5.3997285,4.0004514
2.4524641,53997.285,5.3997285,3.7101045
2.4531213,53997.285,5.3997285,2.769518
2.4537878,53997.285,5.3997285,1.8991559
2.4544445,53997.285,5.3997285,1.3543533
2.4551758,53997.285,5.3997285,0.89838398
2.4557859,53997.285,5.3997285,0.37440978
0.75792484,55998.234,5.5998234,16.351031
0.80434014,55998.234,5.5998234,14.878639
0.8534083,55998.234,5.5998234,12.932745
0.90602921,55998.234,5.5998234,11.328818
0.96285761,55998.234,5.5998234,10.43145
1.0227708,55998.234,5.5998234,10.159746
1.082568,55998.234,5.5998234,10.136491
1.1407874,55998.234,5.5998234,10.220297
1.1968001,55998.234,5.5998234,10.357065
1.2503966,55998.234,5.5998234,10.502438
1.3015921,55998.234,5.5998234,10.643272
1.3503743,55998.234,5.5998234,10.793148
1.3969221,55998.234,5.5998234,10.926307
1.441315,55998.234,5.5998234,11.049118
1.4836762,55998.234,5.5998234,11.173625
1.5241395,55998.234,5.5998234,11.271724
1.5626745,55998.234,5.5998234,11.373241
1.5995578,55998.234,5.5998234,11.47335
1.6347926,55998.234,5.5998234,11.548181
1.6685003,55998.234,5.5998234,11.605677
1.7007307,55998.234,5.5998234,11.670615
1.7314774,55998.234,5.5998234,11.722535
1.7609904,55998.234,5.5998234,11.784011
1.7891527,55998.234,5.5998234,11.858621
1.8161592,55998.234,5.5998234,11.882651
1.8419916,55998.234,5.5998234,11.883564
1.8667169,55998.234,5.5998234,11.898358
1.8903765,55998.234,5.5998234,11.946496
1.9130424,55998.234,5.5998234,11.954779
1.9348136,55998.234,5.5998234,11.989975
1.9555767,55998.234,5.5998234,11.98888
1.9753113,55998.234,5.5998234,12.049746
1.9943076,55998.234,5.5998234,12.043054
2.012547,55998.234,5.5998234,12.050411
2.0298594,55998.234,5.5998234,12.091302
2.0464025,55998.234,5.5998234,12.09418
2.0623102,55998.234,5.5998234,12.008178
2.0776339,55998.234,5.5998234,12.040955
2.0921306,55998.234,5.5998234,12.05661
2.1060355,55998.234,5.5998234,11.975192
2.1194495,55998.234,5.5998234,11.961132
2.1322116,55998.234,5.5998234,12.03039
2.1444319,55998.234,5.5998234,11.917887
2.1560257,55998.234,5.5998234,11.934605
2.1672155,55998.234,5.5998234,11.976707
2.1778512,55998.234,5.5998234,11.95621
2.1880776,55998.234,5.5998234,11.807121
2.1978064,55998.234,5.5998234,11.894954
2.2069829,55998.234,5.5998234,11.858261
2.2159513,55998.234,5.5998234,11.822001
2.2243621,55998.234,5.5998234,11.915656
2.2324412,55998.234,5.5998234,11.910013
2.240139,55998.234,5.5998234,11.647254
2.2475035,55998.234,5.5998234,11.700942
2.2547114,55998.234,5.5998234,11.539729
2.2614757,55998.234,5.5998234,11.310571
2.2680312,55998.234,5.5998234,11.366382
2.2742277,55998.234,5.5998234,11.433434
2.2799939,55998.234,5.5998234,11.549196
2.2856081,55998.234,5.5998234,11.838734
2.2909055,55998.234,5.5998234,11.536371
2.2959732,55998.234,5.5998234,11.296985
2.3007586,55998.234,5.5998234,11.242826
2.3054979,55998.234,5.5998234,10.820782
2.309973,55998.234,5.5998234,11.007469
2.3141957,55998.234,5.5998234,11.30665
2.3181918,55998.234,5.5998234,11.137463
2.3219651,55998.234,5.5998234,11.122543
2.3257648,55998.234,5.5998234,10.920193
2.3291803,55998.234,5.5998234,10.434219
2.3325557,55998.234,5.5998234,10.379081
2.335763,55998.234,5.5998234,10.642095
2.3388597,55998.234,5.5998234,10.372425
2.3418819,55998.234,5.5998234,10.333338
2.3445609,55998.234,5.5998234,10.159528
2.347224,55998.234,5.5998234,9.9186409
2.3497543,55998.234,5.5998234,9.8739616
2.3521632,55998.234,5.5998234,10.318086
2.3544638,55998.234,5.5998234,9.8307677
2.356559,55998.234,5.5998234,9.6587073
2.3586584,55998.234,5.5998234,9.6462159
2.3606088,55998.234,5.5998234,9.3368061
2.3625244,55998.234,5.5998234,8.9829299
2.3644378,55998.234,5.5998234,8.799654
2.3660357,55998.234,5.5998234,8.8091728
2.3677269,55998.234,5.5998234,8.6892593
2.3692665,55998.234,5.5998234,8.7536687
2.3707928,55998.234,5.5998234,8.4113135
2.3721992,55998.234,5.5998234,8.0376325
2.3733986,55998.234,5.5998234,8.0013693
2.3748209,55998.234,5.5998234,7.613002
2.3761137,55998.234,5.5998234,6.8029433
2.3772193,55998.234,5.5998234,7.4498608
2.3783839,55998.234,5.5998234,6.4726554
2.3794357,55998.234,5.5998234,6.1976106
2.3806622,55998.234,5.5998234,5.9427368
2.3815524,55998.234,5.5998234,5.7838315
2.3823766,55998.234,5.5998234,5.3538629
2.3833314,55998.234,5.5998234,6.0677397
2.3842686,55998.234,5.5998234,4.326099
2.3850694,55998.234,5.5998234,4.3910398
2.3857445,55998.234,5.5998234,3.6548804
2.3865622,55998.234,5.5998234,3.1927288
2.3872241,55998.234,5.5998234,3.5296116
2.3878912,55998.234,5.5998234,3.8089993
2.388402,55998.234,5.5998234,2.2661705
2.3891141,55998.234,5.5998234,1.4994636
2.3897075,55998.234,5.5998234,0.98060862
2.3901544,55998.234,5.5998234,0.594483
0.77370223,57996.867,5.7996867,11.332107
0.83113262,57996.867,5.7996867,9.9440366
0.89277359,57996.867,5.7996867,9.1892531
0.95753422,57996.867,5.7996867,9.0439611
1.0215535,57996.867,5.7996867,9.1504048
1.0830323,57996.867,5.7996867,9.3554977
1.141404,57996.867,5.7996867,9.5991075
1.1966121,57996.867,5.7996867,9.8431505
1.2487664,57996.867,5.7996867,10.07132
1.2980912,57996.867,5.7996867,10.277748
1.3447738,57996.867,5.7996867,10.470871
1.3890472,57996.867,5.7996867,10.648802
1.4310983,57996.867,5.7996867,10.819635
1.4710625,57996.867,5.7996867,10.971026
1.5090484,57996.867,5.7996867,11.117072
1.5452204,57996.867,5.7996867,11.239314
1.5797318,57996.867,5.7996867,11.349328
1.6127007,57996.867,5.7996867,11.432269
1.6441799,57996.867,5.7996867,11.510588
1.6742798,57996.867,5.7996867,11.565648
1.7030237,57996.867,5.7996867,11.658476
1.7305086,57996.867,5.7996867,11.745106
1.7567698,57996.867,5.7996867,11.834014
1.7818454,57996.867,5.7996867,11.899188
1.8058586,57996.867,5.7996867,11.945181
1.8287999,57996.867,5.7996867,11.960923
1.8508692,57996.867,5.7996867,11.973474
1.8719599,57996.867,5.7996867,11.999834
1.8921019,57996.867,5.7996867,12.072729
1.9114735,57996.867,5.7996867,12.093695
1.9299954,57996.867,5.7996867,12.115307
1.9476806,57996.867,5.7996867,12.175097
1.9645789,57996.867,5.7996867,12.176137
1.9808085,57996.867,5.7996867,12.166633
1.9964174,57996.867,5.7996867,12.211136
2.0113162,57996.867,5.7996867,12.16753
2.0255675,57996.867,5.7996867,12.147731
2.0392615,57996.867,5.7996867,12.183709
2.0523785,57996.867,5.7996867,12.200681
2.0648343,57996.867,5.7996867,12.281311
2.0768412,57996.867,5.7996867,12.26466
2.088264,57996.867,5.7996867,12.248394
2.0992777,57996.867,5.7996867,12.18576
2.1097733,57996.867,5.7996867,12.195254
2.1197783,57996.867,5.7996867,12.195069
2.1294906,57996.867,5.7996867,12.226526
2.1386443,57996.867,5.7996867,12.239132
2.1474638,57996.867,5.7996867,12.255765
2.1558077,57996.867,5.7996867,12.229147
2.1637783,57996.867,5.7996867,12.338175
2.1714826,57996.867,5.7996867,12.345416
2.1787875,57996.867,5.7996867,12.24287
2.1858239,57996.867,5.7996867,12.212529
2.1925221,57996.867,5.7996867,12.122695
2.1989684,57996.867,5.7996867,12.065278
2.2051437,57996.867,5.7996867,12.232653
2.2109612,57996.867,5.7996867,12.30725
2.2167191,57996.867,5.7996867,11.948348
2.2221852,57996.867,5.7996867,11.772257
2.2273901,57996.867,5.7996867,11.715491
2.232392,57996.867,5.7996867,11.616449
2.2372377,57996.867,5.7996867,11.687807
2.2417329,57996.867,5.7996867,12.3914
2.2459487,57996.867,5.7996867,12.194871
2.2500008,57996.867,5.7996867,12.128854
2.2539009,57996.867,5.7996867,12.092828
2.2574714,57996.867,5.7996867,12.288993
2.2609721,57996.867,5.7996867,11.874894
2.2644701,57996.867,5.7996867,12.047757
2.2676842,57996.867,5.7996867,11.888438
2.2708491,57996.867,5.7996867,11.470099
2.2738871,57996.867,5.7996867,11.039166
2.2769123,57996.867,5.7996867,11.206286
2.2796118,57996.867,5.7996867,11.454477
2.282194,57996.867,5.7996867,11.753904
2.2847356,57996.867,5.7996867,11.898206
2.287098,57996.867,5.7996867,11.652852
2.2893125,57996.867,5.7996867,11.407537
2.2914563,57996.867,5.7996867,10.948588
2.2935586,57996.867,5.7996867,11.115851
2.2956357,57996.867,5.7996867,11.057996
2.2975901,57996.867,5.7996867,10.67088
2.2993551,57996.867,5.7996867,10.874572
2.3012468,57996.867,5.7996867,10.176213
2.3028901,57996.867,5.7996867,10.416615
2.3044841,57996.867,5.7996867,11.004248
2.3059138,57996.867,5.7996867,11.415374
2.3073243,57996.867,5.7996867,10.862961
2.3087067,57996.867,5.7996867,11.665952
2.3098516,57996.867,5.7996867,10.584356
2.3111374,57996.867,5.7996867,10.042586
2.3123943,57996.867,5.7996867,9.5519389
2.3137458,57996.867,5.7996867,8.6512288
2.3148605,57996.867,5.7996867,8.4391791
2.3159195,57996.867,5.7996867,9.29675
2.3168731,57996.867,5.7996867,11.149071
2.3178044,57996.867,5.7996867,11.519669
2.3187728,57996.867,5.7996867,10.198929
2.3194476,57996.867,5.7996867,9.1191876
2.3202785,57996.867,5.7996867,8.0495415
2.3210776,57996.867,5.7996867,8.2898703
2.3219074,57996.867,5.7996867,9.2450745
2.3226277,57996.867,5.7996867,9.5237186
2.3232917,57996.867,5.7996867,7.4560396
2.3239525,57996.867,5.7996867,8.3384382
2.3246029,57996.867,5.7996867,7.0098773
2.3253264,57996.867,5.7996867,6.2622149
2.3258393,57996.867,5.7996867,7.5314111
2.3264411,57996.867,5.7996867,7.3388171
2.3269553,57996.867,5.7996867,6.1307466
2.3275727,57996.867,5.7996867,6.1487914
2.32796,57996.867,5.7996867,6.5948263
2.3282634,57996.867,5.7996867,6.2420109
2.3289236,57996.867,5.7996867,5.1316073
2.3293621,57996.867,5.7996867,4.4612731
2.3297282,57996.867,5.7996867,4.1904074
2.3301097,57996.867,5.7996867,3.1982965
2.3305561,57996.867,5.7996867,3.2879692
2.3311078,57996.867,5.7996867,2.9481248
2.3313134,57996.867,5.7996867,2.5225225
2.3316363,57996.867,5.7996867,1.9825207
2.3322255,57996.867,5.7996867,0.58843776
2.3325231,57996.867,5.7996867,0.42612644
0.83567193,59996.195,5.9996195,8.1156934
0.90509838,59996.195,5.9996195,8.151032
0.97251088,59996.195,5.9996195,8.396857
1.0361333,59996.195,5.9996195,8.7126719
1.095729,59996.195,5.9996195,9.0390158
1.1514759,59996.195,5.9996195,9.3583858
1.2036482,59996.195,5.9996195,9.6615709
1.2526524,59996.195,5.9996195,9.9246431
1.2987907,59996.195,5.9996195,10.157179
1.3423714,59996.195,5.9996195,10.374168
1.3835705,59996.195,5.9996195,10.57367
1.4226475,59996.195,5.9996195,10.752086
1.4598243,59996.195,5.9996195,10.915648
1.4950713,59996.195,5.9996195,11.075662
1.5286648,59996.195,5.9996195,11.202546
1.5606766,59996.195,5.9996195,11.321634
1.5912169,59996.195,5.9996195,11.446647
1.6203477,59996.195,5.9996195,11.560853
1.6481705,59996.195,5.9996195,11.63222
1.6747905,59996.195,5.9996195,11.739851
1.7001977,59996.195,5.9996195,11.818511
1.7245383,59996.195,5.9996195,11.875841
1.7478343,59996.195,5.9996195,11.944696
1.770096,59996.195,5.9996195,12.037039
1.7914216,59996.195,5.9996195,12.072295
1.8118563,59996.195,5.9996195,12.135316
